,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_parent,accepted_parent_w_author,accepted_parent_id,accepted_parent_ipni_id,accepted_parent_rank,plant_name_id,ipni_id,taxon_rank,taxon_status,family,genus_hybrid,genus,species_hybrid,species,infraspecific_rank,infraspecies,parenthetical_author,primary_author,publication_author,place_of_publication,volume_and_page,first_published,nomenclatural_remarks,geographic_area,lifeform_description,climate_description,taxon_name,taxon_authors,accepted_plant_name_id,basionym_plant_name_id,replaced_synonym_author,homotypic_synonym,parent_plant_name_id,powo_id,hybrid_formula,reviewed,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_species_id,taxon_name_with_authors,taxon_name_with_paranthet_authors,taxon_name_with_primary_author,abbreviated_genus,sp_binomial_with_abbreviated_genus,sp_binomial_with_abbreviated_genus_with_authors,sp_binomial_with_abbreviated_genus_with_paranthet_authors,sp_binomial_with_abbreviated_genus_with_primary_author
1401584,17095220-1,Dryopteris fragrans,Dryopteris fragrans (L.) Schott,Polypodiaceae,Species,Dryopteris,Dryopteris Adans.,3189698,326002-2,Genus,3230909,309723-2,Species,Synonym,Polypodiaceae,,Polypodium,,fragrans,,,,L.,,Sp. Pl.,: 1089,(1753),,,,,Polypodium fragrans,L.,3150235,,,T,,309723-2,,N,Dryopteris fragrans,Dryopteris fragrans (L.) Schott,17095220-1,3150235,Polypodium fragrans L.,Polypodium fragrans L.,Polypodium fragrans L.,P.,P. fragrans,P. fragrans L.,P. fragrans L.,P. fragrans L.
1402457,1007283-1,Jaltomata contorta,Jaltomata contorta (Ruiz & Pav.) Mione,Solanaceae,Species,Jaltomata,Jaltomata Schltdl.,2331872,38399-1,Genus,2579334,,Species,Synonym,Solanaceae,,Saracha,,diffusa,,,,Miers,,Ann. Mag. Nat. Hist.,", ser. 2, 3: 447",(1849),,,,,Saracha diffusa,Miers,2331874,,,,,2579334-4,,N,Jaltomata contorta,Jaltomata contorta (Ruiz & Pav.) Mione,1007283-1,2331874,Saracha diffusa Miers,Saracha diffusa Miers,Saracha diffusa Miers,S.,S. diffusa,S. diffusa Miers,S. diffusa Miers,S. diffusa Miers
1403261,77172660-1,Hypericum monanthemum subsp. monanthemum,Hypericum monanthemum subsp. monanthemum,Hypericaceae,Subspecies,Hypericum monanthemum,Hypericum monanthemum Hook.f. & Thomson ex Dyer,516025,433617-1,Species,515980,77242048-1,Species,Illegitimate,Hypericaceae,,Hypericum,,mairei,,,,H.Lév.,,Bull. Géogr. Bot., 25: 23,(1915),", nom. illeg.",,,,Hypericum mairei,H.Lév.,523207,,,,,77242048-1,,Y,Hypericum monanthemum,Hypericum monanthemum Hook.f. & Thomson ex Dyer,433617-1,516025,Hypericum mairei H.Lév.,Hypericum mairei H.Lév.,Hypericum mairei H.Lév.,H.,H. mairei,H. mairei H.Lév.,H. mairei H.Lév.,H. mairei H.Lév.
1403374,317809-2,Oenothera glazioviana,Oenothera glazioviana Micheli,Onagraceae,Species,Oenothera,Oenothera L.,2398316,60437227-2,Genus,2398881,,Species,Synonym,Onagraceae,,Oenothera,,gigas,,,,de Vries,,Rev. Gén. Bot., 13: 11,(1901),,,,,Oenothera gigas,de Vries,2398876,,,,,2398881-4,,N,Oenothera glazioviana,Oenothera glazioviana Micheli,317809-2,2398876,Oenothera gigas de Vries,Oenothera gigas de Vries,Oenothera gigas de Vries,O.,O. gigas,O. gigas de Vries,O. gigas de Vries,O. gigas de Vries
1403376,317809-2,Oenothera glazioviana,Oenothera glazioviana Micheli,Onagraceae,Species,Oenothera,Oenothera L.,2398316,60437227-2,Genus,2398882,,Species,Synonym,Onagraceae,,Oenothera,,gigas,,,,de Vries,,Compt. Rend. Hebd. Séances Acad. Sci., 131: 124,(1901),,,,,Oenothera gigas,de Vries,2398876,,,,,2398882-4,,N,Oenothera glazioviana,Oenothera glazioviana Micheli,317809-2,2398876,Oenothera gigas de Vries,Oenothera gigas de Vries,Oenothera gigas de Vries,O.,O. gigas,O. gigas de Vries,O. gigas de Vries,O. gigas de Vries
1405194,379578-1,Cyrtandra hawaiensis,Cyrtandra hawaiensis C.B.Clarke,Gesneriaceae,Species,Cyrtandra,Cyrtandra J.R.Forst. & G.Forst.,2753014,16981-1,Genus,2937294,,Species,Synonym,Gesneriaceae,,Cyrtandra,,infrafissa,,,,H.St.John,,Phytologia, 63: 473,(1987),,,,,Cyrtandra infrafissa,H.St.John,2753463,,,,,2937294-4,,N,Cyrtandra hawaiensis,Cyrtandra hawaiensis C.B.Clarke,379578-1,2753463,Cyrtandra infrafissa H.St.John,Cyrtandra infrafissa H.St.John,Cyrtandra infrafissa H.St.John,C.,C. infrafissa,C. infrafissa H.St.John,C. infrafissa H.St.John,C. infrafissa H.St.John
1406058,1021181-1,Cyrtochilum angustatum,Cyrtochilum angustatum (Lindl.) Dalström,Orchidaceae,Species,Cyrtochilum,Cyrtochilum Kunth,54473,30004583-2,Genus,137555,321377-2,Species,Synonym,Orchidaceae,,Odontoglossum,,angustatum,,,,Lindl.,,Edwards's Bot. Reg., 23: t. 1992,(1837),,,,,Odontoglossum angustatum,Lindl.,54479,,,T,,321377-2,,Y,Cyrtochilum angustatum,Cyrtochilum angustatum (Lindl.) Dalström,1021181-1,54479,Odontoglossum angustatum Lindl.,Odontoglossum angustatum Lindl.,Odontoglossum angustatum Lindl.,O.,O. angustatum,O. angustatum Lindl.,O. angustatum Lindl.,O. angustatum Lindl.
1406962,17013290-1,Adiantum tenerum,Adiantum tenerum Sw.,Pteridaceae,Species,Adiantum,Adiantum L.,3189830,328214-2,Genus,3165155,17010490-1,Species,Synonym,Pteridaceae,,Adiantum,,glaucophyllum,,,,Hook.,,Hooker's Icon. Pl., 6: t. 961,(1854),,,,,Adiantum glaucophyllum,Hook.,3145061,,,,,17010490-1,,N,Adiantum tenerum,Adiantum tenerum Sw.,17013290-1,3145061,Adiantum glaucophyllum Hook.,Adiantum glaucophyllum Hook.,Adiantum glaucophyllum Hook.,A.,A. glaucophyllum,A. glaucophyllum Hook.,A. glaucophyllum Hook.,A. glaucophyllum Hook.
1408255,77179286-1,Strongyleria pannea,"Strongyleria pannea (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",Orchidaceae,Species,Strongyleria,"Strongyleria (Pfitzer) Schuit., Y.P.Ng & H.A.Pedersen",531569,77179283-1,Genus,71591,60463413-2,Species,Synonym,Orchidaceae,,Eria,,teretifolia,,,,Griff.,,Itin. Pl. Khasyah Mts.,: 202,(1848),,,,,Eria teretifolia,Griff.,531566,,,,,60463413-2,,Y,Strongyleria pannea,"Strongyleria pannea (Lindl.) Schuit., Y.P.Ng & H.A.Pedersen",77179286-1,531566,Eria teretifolia Griff.,Eria teretifolia Griff.,Eria teretifolia Griff.,E.,E. teretifolia,E. teretifolia Griff.,E. teretifolia Griff.,E. teretifolia Griff.
1410139,77226061-1,Malva subovata subsp. subovata,Malva subovata subsp. subovata,Malvaceae,Subspecies,Malva subovata,Malva subovata (DC.) Molero & J.M.Monts.,2510987,60440500-2,Species,2873659,,Species,Illegitimate,Malvaceae,,Lavatera,,africana,,,,Cav.,,Diss., 5: 282,(1788),", nom. illeg.",,,,Lavatera africana,Cav.,3259790,,,,,2873659-4,,N,Malva subovata,Malva subovata (DC.) Molero & J.M.Monts.,60440500-2,2510987,Lavatera africana Cav.,Lavatera africana Cav.,Lavatera africana Cav.,L.,L. africana,L. africana Cav.,L. africana Cav.,L. africana Cav.
1410256,77233690-1,Pleopeltis polypodioides var. polypodioides,Pleopeltis polypodioides var. polypodioides,Polypodiaceae,Variety,Pleopeltis polypodioides,Pleopeltis polypodioides (L.) E.G.Andrews & Windham,3154911,1039912-2,Species,3196332,17263890-1,Species,Illegitimate,Pteridaceae,,Acrostichum,,ferrugineum,,,,L.,,"Syst. Nat., ed. 12.", 2: 686,(1767),", nom. illeg.",,,,Acrostichum ferrugineum,L.,3267706,,,,,17263890-1,,N,Pleopeltis polypodioides,Pleopeltis polypodioides (L.) E.G.Andrews & Windham,1039912-2,3154911,Acrostichum ferrugineum L.,Acrostichum ferrugineum L.,Acrostichum ferrugineum L.,A.,A. ferrugineum,A. ferrugineum L.,A. ferrugineum L.,A. ferrugineum L.
1410482,77167707-1,Bulbophyllum absconditum subsp. absconditum,Bulbophyllum absconditum subsp. absconditum,Orchidaceae,Subspecies,Bulbophyllum absconditum,Bulbophyllum absconditum J.J.Sm.,25049,618234-1,Species,26788,619685-1,Species,Synonym,Orchidaceae,,Bulbophyllum,,ochrochlamys,,,,Schltr.,,Repert. Spec. Nov. Regni Veg. Beih., 1: 856,(1913),,,pseudobulbous epiphyte,wet tropical,Bulbophyllum ochrochlamys,Schltr.,25050,,,,,619685-1,,Y,Bulbophyllum absconditum,Bulbophyllum absconditum J.J.Sm.,618234-1,25049,Bulbophyllum ochrochlamys Schltr.,Bulbophyllum ochrochlamys Schltr.,Bulbophyllum ochrochlamys Schltr.,B.,B. ochrochlamys,B. ochrochlamys Schltr.,B. ochrochlamys Schltr.,B. ochrochlamys Schltr.
1411128,63985-1,Crinum minimum,Crinum minimum Milne-Redh.,Amaryllidaceae,Species,Crinum,Crinum L.,303300,30006609-2,Genus,303596,77238619-1,Species,Illegitimate,Amaryllidaceae,,Crinum,,stenophyllum,,,,Baker,O.Warburg (ed.),Kunene-Sambesi Exped.,: 566,(1903),", nom. illeg.",,,,Crinum stenophyllum,Baker,303511,,,,,77238619-1,,Y,Crinum minimum,Crinum minimum Milne-Redh.,63985-1,303511,Crinum stenophyllum Baker,Crinum stenophyllum Baker,Crinum stenophyllum Baker,C.,C. stenophyllum,C. stenophyllum Baker,C. stenophyllum Baker,C. stenophyllum Baker
1411164,534800-1,Eriospermum currorii,Eriospermum currorii (Baker) Baker,Asparagaceae,Species,Eriospermum,Eriospermum Jacq. ex Willd.,305531,24239-1,Genus,305562,77240969-1,Species,Illegitimate,Asparagaceae,,Eriospermum,,brevipes,,,,Baker,,Vierteljahrsschr. Naturf. Ges. Zürich, 49: 175,(1904),", nom. illeg.",,,,Eriospermum brevipes,Baker,305590,,,,,77240969-1,,Y,Eriospermum currorii,Eriospermum currorii (Baker) Baker,534800-1,305590,Eriospermum brevipes Baker,Eriospermum brevipes Baker,Eriospermum brevipes Baker,E.,E. brevipes,E. brevipes Baker,E. brevipes Baker,E. brevipes Baker
1411505,845212-1,Oedibasis chaerophylloides,Oedibasis chaerophylloides (Regel & Schmalh.) Korovin,Apiaceae,Species,Oedibasis,Oedibasis Koso-Pol.,2391362,40294-1,Genus,3256852,,Species,Synonym,Apiaceae,,Carum,,chaerophylloides,,,,Regel & Schmalh.,,Trudy Imp. S.-Peterburgsk. Bot. Sada, 5: 587,(1878),,,,,Carum chaerophylloides,Regel & Schmalh.,2391374,,,T,,3256852-4,,N,Oedibasis chaerophylloides,Oedibasis chaerophylloides (Regel & Schmalh.) Korovin,845212-1,2391374,Carum chaerophylloides Regel & Schmalh.,Carum chaerophylloides Regel & Schmalh.,Carum chaerophylloides Regel & Schmalh.,C.,C. chaerophylloides,C. chaerophylloides Regel & Schmalh.,C. chaerophylloides Regel & Schmalh.,C. chaerophylloides Regel & Schmalh.
1411688,77226061-1,Malva subovata subsp. subovata,Malva subovata subsp. subovata,Malvaceae,Subspecies,Malva subovata,Malva subovata (DC.) Molero & J.M.Monts.,2510987,60440500-2,Species,2494403,,Species,Illegitimate,Malvaceae,,Lavatera,,africana,,,,Cav.,,Diss., 1: 5,(1785),", nom. illeg.",,,,Lavatera africana,Cav.,3259790,,,,,2494403-4,,N,Malva subovata,Malva subovata (DC.) Molero & J.M.Monts.,60440500-2,2510987,Lavatera africana Cav.,Lavatera africana Cav.,Lavatera africana Cav.,L.,L. africana,L. africana Cav.,L. africana Cav.,L. africana Cav.
1412176,901050-1,Stephania dicentrinifera,Stephania dicentrinifera H.S.Lo & M.Yang,Menispermaceae,Species,Stephania,Stephania Lour.,2933172,27017-1,Genus,2601533,,Species,Illegitimate,Menispermaceae,,Stephania,,dicentrinifera,,,,H.S.Lo & M.Yang,,Fl. Yunnanica, 3: 251,(1983),", nom. illeg.",,,,Stephania dicentrinifera,H.S.Lo & M.Yang,2601534,,,,,2601533-4,,N,Stephania dicentrinifera,Stephania dicentrinifera H.S.Lo & M.Yang,901050-1,2601534,Stephania dicentrinifera H.S.Lo & M.Yang,Stephania dicentrinifera H.S.Lo & M.Yang,Stephania dicentrinifera H.S.Lo & M.Yang,S.,S. dicentrinifera,S. dicentrinifera H.S.Lo & M.Yang,S. dicentrinifera H.S.Lo & M.Yang,S. dicentrinifera H.S.Lo & M.Yang
1412629,379406-1,Cyrtandra confertiflora,Cyrtandra confertiflora (Wawra) C.B.Clarke,Gesneriaceae,Species,Cyrtandra,Cyrtandra J.R.Forst. & G.Forst.,2753014,16981-1,Genus,2753326,933473-1,Species,Synonym,Gesneriaceae,,Cyrtandra,,elliptica,,,,H.St.John,,Pacific Sci., 33: 387,(1979 publ. 1980),,,,,Cyrtandra elliptica,H.St.John,2753229,,,,,933473-1,,N,Cyrtandra confertiflora,Cyrtandra confertiflora (Wawra) C.B.Clarke,379406-1,2753229,Cyrtandra elliptica H.St.John,Cyrtandra elliptica H.St.John,Cyrtandra elliptica H.St.John,C.,C. elliptica,C. elliptica H.St.John,C. elliptica H.St.John,C. elliptica H.St.John
1412631,379406-1,Cyrtandra confertiflora,Cyrtandra confertiflora (Wawra) C.B.Clarke,Gesneriaceae,Species,Cyrtandra,Cyrtandra J.R.Forst. & G.Forst.,2753014,16981-1,Genus,2753536,,Species,Illegitimate,Gesneriaceae,,Cyrtandra,,infrafissa,,,,H.St.John,,Phytologia, 64: 39,(1987),", nom. illeg.",,,,Cyrtandra infrafissa,H.St.John,2753229,,,,,2753536-4,,N,Cyrtandra confertiflora,Cyrtandra confertiflora (Wawra) C.B.Clarke,379406-1,2753229,Cyrtandra infrafissa H.St.John,Cyrtandra infrafissa H.St.John,Cyrtandra infrafissa H.St.John,C.,C. infrafissa,C. infrafissa H.St.John,C. infrafissa H.St.John,C. infrafissa H.St.John
1413006,139045-2,Leucheria integrifolia,Leucheria integrifolia (Phil.) Crisci,Asteraceae,Species,Leucheria,Leucheria Lag.,3134468,30000442-2,Genus,3037579,53812-2,Species,Synonym,Asteraceae,,Chabraea,,integrifolia,,,,Phil.,,Linnaea, 28: 716,(1856),,,,,Chabraea integrifolia,Phil.,3037983,,,T,,53812-2,,N,Leucheria integrifolia,Leucheria integrifolia (Phil.) Crisci,139045-2,3037983,Chabraea integrifolia Phil.,Chabraea integrifolia Phil.,Chabraea integrifolia Phil.,C.,C. integrifolia,C. integrifolia Phil.,C. integrifolia Phil.,C. integrifolia Phil.
1413563,77221314-1,Aristolochia fangchi,Aristolochia fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang,Aristolochiaceae,Species,Aristolochia,Aristolochia L.,2651129,330834-2,Genus,2651393,92924-1,Species,Illegitimate,Aristolochiaceae,,Aristolochia,,fangchi,,,,Y.C.Wu ex L.D.Chow & S.M.Hwang,,Fl. China, 5: 264,(2003),", nom. illeg.",,climber,subtropical,Aristolochia fangchi,Y.C.Wu ex L.D.Chow & S.M.Hwang,3270755,,,,,92924-1,,N,Aristolochia fangchi,Aristolochia fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang,77221314-1,3270755,Aristolochia fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang,Aristolochia fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang,Aristolochia fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang,A.,A. fangchi,A. fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang,A. fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang,A. fangchi Y.C.Wu ex L.D.Chow & S.M.Hwang
1413898,77194520-1,Teramnus labialis subsp. labialis,Teramnus labialis subsp. labialis,Fabaceae,Subspecies,Teramnus labialis,Teramnus labialis (L.f.) Spreng.,2444584,521035-1,Species,2827408,496823-1,Species,Synonym,Fabaceae,,Glycine,,pentandra,,,,Spreng.,,J. Bot. (Schrader), 1800(2): 197,(1801),,,,,Glycine pentandra,Spreng.,3221494,,,,,496823-1,,Y,Teramnus labialis,Teramnus labialis (L.f.) Spreng.,521035-1,2444584,Glycine pentandra Spreng.,Glycine pentandra Spreng.,Glycine pentandra Spreng.,G.,G. pentandra,G. pentandra Spreng.,G. pentandra Spreng.,G. pentandra Spreng.
1416614,77168512-1,Glochidion rubrum var. rubrum,Glochidion rubrum var. rubrum,Phyllanthaceae,Variety,Glochidion rubrum,Glochidion rubrum Blume,90731,349615-1,Species,61126,344787-1,Species,Illegitimate,Phyllanthaceae,,Diasperus,,wightianus,,,,Kuntze,,Revis. Gen. Pl., 2: 603,(1891),", nom. illeg.",,,,Diasperus wightianus,Kuntze,90734,,,,,344787-1,,Y,Glochidion rubrum,Glochidion rubrum Blume,349615-1,90731,Diasperus wightianus Kuntze,Diasperus wightianus Kuntze,Diasperus wightianus Kuntze,D.,D. wightianus,D. wightianus Kuntze,D. wightianus Kuntze,D. wightianus Kuntze
1416736,480347-1,Astragalus ucrainicus,Astragalus ucrainicus Popov & Klokov,Fabaceae,Species,Astragalus,Astragalus L.,2657136,330028-2,Genus,2663555,,Species,Illegitimate,Fabaceae,,Astragalus,,ucrainicus,,,,Popov & Klokov,,Bot. Mater. Gerb. Bot. Inst. Komarova Akad. Nauk S.S.S.R., 10: 13,(1947),", nom. illeg.",,,temperate,Astragalus ucrainicus,Popov & Klokov,2663554,,,,,2663555-4,,Y,Astragalus ucrainicus,Astragalus ucrainicus Popov & Klokov,480347-1,2663554,Astragalus ucrainicus Popov & Klokov,Astragalus ucrainicus Popov & Klokov,Astragalus ucrainicus Popov & Klokov,A.,A. ucrainicus,A. ucrainicus Popov & Klokov,A. ucrainicus Popov & Klokov,A. ucrainicus Popov & Klokov
1416914,981932-1,Symphyotrichum × salignum,Symphyotrichum × salignum (Willd.) G.L.Nesom,Asteraceae,Species,Symphyotrichum,Symphyotrichum Nees,3134007,30073935-2,Genus,3104058,182177-1,Species,Synonym,Asteraceae,,Aster,,robustus,,,,Nees,,Gen. Sp. Aster.,: 282,(1832),,,,,Aster robustus,Nees,3104066,,,,,182177-1,,N,Symphyotrichum × salignum,Symphyotrichum × salignum (Willd.) G.L.Nesom,981932-1,3104066,Aster robustus Nees,Aster robustus Nees,Aster robustus Nees,A.,A. robustus,A. robustus Nees,A. robustus Nees,A. robustus Nees
1416997,77231182-1,Hesperis laciniata subsp. laciniata,Hesperis laciniata subsp. laciniata,Brassicaceae,Subspecies,Hesperis laciniata,Hesperis laciniata All.,2847527,285052-1,Species,2847312,,Species,Synonym,Brassicaceae,,Hesperis,,aeruginea,,,,Jord.,,Ann. Soc. Linn. Lyon,", n.s., 7: 504",(1861),,,,,Hesperis aeruginea,Jord.,3265166,,,,,2847312-4,,N,Hesperis laciniata,Hesperis laciniata All.,285052-1,2847527,Hesperis aeruginea Jord.,Hesperis aeruginea Jord.,Hesperis aeruginea Jord.,H.,H. aeruginea,H. aeruginea Jord.,H. aeruginea Jord.,H. aeruginea Jord.
1416998,77231182-1,Hesperis laciniata subsp. laciniata,Hesperis laciniata subsp. laciniata,Brassicaceae,Subspecies,Hesperis laciniata,Hesperis laciniata All.,2847527,285052-1,Species,2847313,284842-1,Species,Synonym,Brassicaceae,,Hesperis,,aeruginea,,,,Jord.,,Diagn. Esp. Nouv.,: 136,(1864),,,,,Hesperis aeruginea,Jord.,3265166,,,,,284842-1,,N,Hesperis laciniata,Hesperis laciniata All.,285052-1,2847527,Hesperis aeruginea Jord.,Hesperis aeruginea Jord.,Hesperis aeruginea Jord.,H.,H. aeruginea,H. aeruginea Jord.,H. aeruginea Jord.,H. aeruginea Jord.
1417342,60459123-2,Calamus flagellum,Calamus flagellum Griff. ex Walp.,Arecaceae,Species,Calamus,Calamus L.,29331,325996-2,Genus,29610,77237324-1,Species,Illegitimate,Arecaceae,,Calamus,,jenkinsianus,,,,Griff.,,Palms Brit. E. Ind.,: 40,(1850),", nom. illeg.",,,,Calamus jenkinsianus,Griff.,29521,,,,,77237324-1,,Y,Calamus flagellum,Calamus flagellum Griff. ex Walp.,60459123-2,29521,Calamus jenkinsianus Griff.,Calamus jenkinsianus Griff.,Calamus jenkinsianus Griff.,C.,C. jenkinsianus,C. jenkinsianus Griff.,C. jenkinsianus Griff.,C. jenkinsianus Griff.
1417358,665239-1,Calamus melanochaetes,Calamus melanochaetes (Blume) Miq.,Arecaceae,Species,Calamus,Calamus L.,29331,325996-2,Genus,29609,665164-1,Species,Synonym,Arecaceae,,Calamus,,jenkinsianus,,,,Griff.,,Calcutta J. Nat. Hist., 5: 81,(1844),,,liana,wet tropical,Calamus jenkinsianus,Griff.,29699,,,,,665164-1,,Y,Calamus melanochaetes,Calamus melanochaetes (Blume) Miq.,665239-1,29699,Calamus jenkinsianus Griff.,Calamus jenkinsianus Griff.,Calamus jenkinsianus Griff.,C.,C. jenkinsianus,C. jenkinsianus Griff.,C. jenkinsianus Griff.,C. jenkinsianus Griff.
1417651,77168429-1,Galium album subsp. album,Galium album subsp. album,Rubiaceae,Subspecies,Galium album,Galium album Mill.,85609,749481-1,Species,86269,77240949-1,Species,Illegitimate,Rubiaceae,,Galium,,erectum,,,,Huds.,,Fl. Angl.,", ed. 2: 68",(1778),", nom. illeg.",,,,Galium erectum,Huds.,85610,,,,,77240949-1,,Y,Galium album,Galium album Mill.,749481-1,85609,Galium erectum Huds.,Galium erectum Huds.,Galium erectum Huds.,G.,G. erectum,G. erectum Huds.,G. erectum Huds.,G. erectum Huds.
1418564,178108-2,Oxalis hypsophila,Oxalis hypsophila Phil.,Oxalidaceae,Species,Oxalis,Oxalis L.,2397716,30000622-2,Genus,2393836,,Species,Illegitimate,Oxalidaceae,,Oxalis,,microphylla,,,,Phil.,,Anales Univ. Chile, 82: 903,(1893),", nom. illeg.",,,,Oxalis microphylla,Phil.,2394992,,,,,2393836-4,,N,Oxalis hypsophila,Oxalis hypsophila Phil.,178108-2,2394992,Oxalis microphylla Phil.,Oxalis microphylla Phil.,Oxalis microphylla Phil.,O.,O. microphylla,O. microphylla Phil.,O. microphylla Phil.,O. microphylla Phil.
1418565,178108-2,Oxalis hypsophila,Oxalis hypsophila Phil.,Oxalidaceae,Species,Oxalis,Oxalis L.,2397716,30000622-2,Genus,2393879,,Species,Illegitimate,Oxalidaceae,,Oxalis,,microphylla,,,,Phil.,,Linnaea, 33: 35,(1864),", nom. illeg.",,,,Oxalis microphylla,Phil.,2394992,,,,,2393879-4,,N,Oxalis hypsophila,Oxalis hypsophila Phil.,178108-2,2394992,Oxalis microphylla Phil.,Oxalis microphylla Phil.,Oxalis microphylla Phil.,O.,O. microphylla,O. microphylla Phil.,O. microphylla Phil.,O. microphylla Phil.
1419707,316945-2,Datura innoxia,Datura innoxia Mill.,Solanaceae,Species,Datura,Datura L.,2757749,30002853-2,Genus,2757817,,Species,Illegitimate,Solanaceae,,Datura,,metel,,,,L.,,"Syst. Nat., ed. 10.", 2: 932,(1759),", nom. illeg.",,,,Datura metel,L.,2757799,,,,,2757817-4,,N,Datura innoxia,Datura innoxia Mill.,316945-2,2757799,Datura metel L.,Datura metel L.,Datura metel L.,D.,D. metel,D. metel L.,D. metel L.,D. metel L.
1419723,57392-1,Delosperma gracillimum,Delosperma gracillimum L.Bolus,Aizoaceae,Species,Delosperma,Delosperma N.E.Br.,2759150,30416604-2,Genus,2759218,,Species,Illegitimate,Aizoaceae,,Delosperma,,gracile,,,,L.Bolus,,J. S. African Bot., 27: 180,(1961),", nom. illeg.",,,,Delosperma gracile,L.Bolus,2759219,,,T,,2759218-4,,N,Delosperma gracillimum,Delosperma gracillimum L.Bolus,57392-1,2759219,Delosperma gracile L.Bolus,Delosperma gracile L.Bolus,Delosperma gracile L.Bolus,D.,D. gracile,D. gracile L.Bolus,D. gracile L.Bolus,D. gracile L.Bolus
1420091,77075129-1,Serpocaulon wagneri,Serpocaulon wagneri (Mett.) A.R.Sm.,Polypodiaceae,Species,Serpocaulon,Serpocaulon A.R.Sm.,3189693,77075081-1,Genus,3194977,17109180-1,Species,Illegitimate,Polypodiaceae,,Goniophlebium,,pectinatum,,,,J.Sm.,B.Seemann,Bot. Voy. Herald,: 230,(1854),", nom. illeg.",,,,Goniophlebium pectinatum,J.Sm.,3154749,,,,,17109180-1,,N,Serpocaulon wagneri,Serpocaulon wagneri (Mett.) A.R.Sm.,77075129-1,3154749,Goniophlebium pectinatum J.Sm.,Goniophlebium pectinatum J.Sm.,Goniophlebium pectinatum J.Sm.,G.,G. pectinatum,G. pectinatum J.Sm.,G. pectinatum J.Sm.,G. pectinatum J.Sm.
1421211,50970769-1,Crataegus azarolus var. aronia,Crataegus azarolus var. aronia L.,Rosaceae,Variety,Crataegus azarolus,Crataegus azarolus L.,2907721,324722-2,Species,2908011,,Species,Synonym,Rosaceae,,Crataegus,,chrysoclada,,,,Gand.,,Fl. Cret.,: 35,(1916),,,,,Crataegus chrysoclada,Gand.,2907743,,,,,2908011-4,,N,Crataegus azarolus,Crataegus azarolus L.,324722-2,2907721,Crataegus chrysoclada Gand.,Crataegus chrysoclada Gand.,Crataegus chrysoclada Gand.,C.,C. chrysoclada,C. chrysoclada Gand.,C. chrysoclada Gand.,C. chrysoclada Gand.
1421500,77170404-1,Drypetes alba var. alba,Drypetes alba var. alba,Putranjivaceae,Variety,Drypetes alba,Drypetes alba Poit.,64781,344954-1,Species,64883,77241220-1,Species,Illegitimate,Putranjivaceae,,Drypetes,,glauca,,,,Griseb.,,Nachr. Ges. Wiss. Göttingen Jahresber., 1865: 165,(1865),", nom. illeg.",,,,Drypetes glauca,Griseb.,486388,,,,,77241220-1,,Y,Drypetes alba,Drypetes alba Poit.,344954-1,64781,Drypetes glauca Griseb.,Drypetes glauca Griseb.,Drypetes glauca Griseb.,D.,D. glauca,D. glauca Griseb.,D. glauca Griseb.,D. glauca Griseb.
1421501,77170404-1,Drypetes alba var. alba,Drypetes alba var. alba,Putranjivaceae,Variety,Drypetes alba,Drypetes alba Poit.,64781,344954-1,Species,64884,77240872-1,Species,Illegitimate,Putranjivaceae,,Drypetes,,glauca,,,,Griseb.,,Mem. Amer. Acad. Arts,", n.s., 8: 157",(1860),", nom. illeg.",,,,Drypetes glauca,Griseb.,486388,,,,,77240872-1,,Y,Drypetes alba,Drypetes alba Poit.,344954-1,64781,Drypetes glauca Griseb.,Drypetes glauca Griseb.,Drypetes glauca Griseb.,D.,D. glauca,D. glauca Griseb.,D. glauca Griseb.,D. glauca Griseb.
